ID_CLIENTE,EDAD,EXPERIENCIA_LABORAL,INGRESOS_ANUALES_USD,CODIGO_POSTAL,INTEGRANTES_FAMILIA,PROMEDIO_GASTO_TARJETA,NIVEL_EDUCATIVO,VALOR_HIPOTECA,ACEPTO_CREDITO?,TIENE_INVERSIONES?,USA_HOME_BANKING?
ID_CLIENTE_4599,51,26,21000,94143,4,"0,8",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4600,49,25,149000,90024,2,"0,4",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4601,54,24,75000,93555,1,"1,4",Universitario Completo,0,No,No,No
ID_CLIENTE_4602,37,12,55000,95630,1,"2,5",Universitario Completo,0,No,No,Si
ID_CLIENTE_4603,57,32,81000,94305,2,"3,7",Secundario Incompleto,226,No,No,Si
ID_CLIENTE_4604,37,12,179000,91768,1,"8,6",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4605,32,7,81000,90601,2,"3,4",Secundario Completo,0,Si,No,No
ID_CLIENTE_4606,48,22,42000,94611,1,"1,2",Secundario Completo,0,No,No,No
ID_CLIENTE_4607,44,20,199000,94607,2,"6,67",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4608,50,23,18000,93117,1,"0,5",Secundario Completo,0,No,No,Si
ID_CLIENTE_4609,44,19,28000,91604,1,"0,3",Universitario Completo,0,No,No,Si
ID_CLIENTE_4610,54,28,80000,95006,4,"2,6",Universitario Completo,143,No,No,No
ID_CLIENTE_4611,37,13,79000,91330,1,"3,6",Secundario Completo,104,No,No,Si
ID_CLIENTE_4612,34,7,52000,93940,2,"1,0",Secundario Completo,0,No,No,Si
ID_CLIENTE_4613,32,6,18000,92007,2,"0,3",Secundario Completo,0,No,No,Si
ID_CLIENTE_4614,63,38,52000,91361,4,"1,7",Secundario Incompleto,218,No,No,Si
ID_CLIENTE_4615,56,30,15000,92093,4,"0,7",Universitario Completo,102,No,No,No
ID_CLIENTE_4616,37,12,84000,93943,4,"0,7",Universitario Completo,0,No,No,Si
ID_CLIENTE_4617,66,41,114000,92521,1,"0,8",Universitario Completo,0,No,No,Si
ID_CLIENTE_4618,38,13,41000,95521,3,"0,5",Universitario Completo,0,No,No,No
ID_CLIENTE_4619,35,9,29000,95354,3,"0,9",Secundario Incompleto,126,No,No,Si
ID_CLIENTE_4620,61,36,23000,95521,1,"0,1",Secundario Incompleto,96,No,No,No
ID_CLIENTE_4621,52,26,84000,94132,1,"2,4",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4622,57,32,60000,93407,3,"1,7",Secundario Incompleto,0,No,Si,Si
ID_CLIENTE_4623,47,20,13000,94545,3,"0,67",Secundario Completo,0,No,No,Si
ID_CLIENTE_4624,50,25,45000,90813,2,"0,6",Universitario Completo,0,No,No,No
ID_CLIENTE_4625,36,11,83000,90638,1,"2,8",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4626,45,21,102000,92037,4,"4,7",Secundario Completo,81,Si,No,No
ID_CLIENTE_4627,58,34,58000,90034,4,"2,3",Universitario Completo,169,No,No,Si
ID_CLIENTE_4628,27,1,134000,93106,1,"1,7",Secundario Completo,307,Si,No,Si
ID_CLIENTE_4629,27,1,130000,94801,3,"2,9",Secundario Completo,0,Si,No,No
ID_CLIENTE_4630,48,24,148000,91311,2,"3,3",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4631,46,21,92000,92886,1,"0,2",Secundario Completo,0,No,No,No
ID_CLIENTE_4632,32,8,142000,90095,4,"6,2",Secundario Completo,120,Si,No,Si
ID_CLIENTE_4633,54,29,62000,94720,4,"0,7",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4634,31,5,50000,93106,1,"1,5",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4635,42,17,29000,94928,1,"0,6",Universitario Completo,0,No,No,Si
ID_CLIENTE_4636,30,5,85000,91910,2,"2,5",Secundario Incompleto,293,No,Si,Si
ID_CLIENTE_4637,41,16,78000,95616,4,"0,4",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4638,44,19,85000,92054,4,"1,9",Universitario Completo,0,No,No,Si
ID_CLIENTE_4639,37,13,89000,91711,2,"1,7",Secundario Completo,0,No,No,Si
ID_CLIENTE_4640,51,25,33000,92866,3,"0,9",Universitario Completo,0,No,No,Si
ID_CLIENTE_4641,30,6,42000,90034,1,"2,1",Universitario Completo,0,No,No,Si
ID_CLIENTE_4642,36,11,31000,94022,4,"1,7",Secundario Incompleto,124,No,No,Si
ID_CLIENTE_4643,65,40,143000,95616,4,"6,6",Secundario Completo,0,Si,No,Si
ID_CLIENTE_4644,33,7,35000,95616,4,"0,8",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4645,58,34,22000,94608,1,"0,1",Secundario Completo,0,No,No,Si
ID_CLIENTE_4646,34,10,45000,92038,1,"1,7",Secundario Incompleto,84,No,No,No
ID_CLIENTE_4647,38,13,119000,94545,2,"3,3",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4648,59,35,43000,95616,4,"1,3",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4649,37,11,75000,94704,3,"0,9",Secundario Completo,0,No,No,Si
ID_CLIENTE_4650,59,35,121000,91423,1,"4,3",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4651,47,23,63000,95521,1,"0,8",Universitario Completo,0,No,No,Si
ID_CLIENTE_4652,48,24,58000,94005,2,"1,7",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4653,38,12,184000,91311,3,"8,0",Secundario Incompleto,0,Si,No,Si
ID_CLIENTE_4654,34,10,155000,92780,2,"6,5",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4655,44,17,69000,90095,3,"2,67",Secundario Completo,0,No,No,No
ID_CLIENTE_4656,33,7,188000,95054,2,"7,0",Secundario Completo,581,Si,No,No
ID_CLIENTE_4657,47,21,38000,91101,3,"0,6",Secundario Completo,0,No,Si,No
ID_CLIENTE_4658,41,16,9000,90089,2,"0,3",Secundario Completo,0,No,No,No
ID_CLIENTE_4659,36,11,69000,95929,4,"2,1",Universitario Completo,0,No,No,Si
ID_CLIENTE_4660,28,4,199000,92121,1,"6,33",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4661,59,35,38000,92122,1,"0,8",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4662,43,19,129000,95039,1,"5,0",Secundario Incompleto,0,No,Si,Si
ID_CLIENTE_4663,56,31,59000,94303,2,"1,9",Secundario Completo,0,No,No,Si
ID_CLIENTE_4664,28,3,115000,92407,1,"1,9",Secundario Incompleto,200,No,No,Si
ID_CLIENTE_4665,62,37,83000,93657,4,"0,1",Secundario Completo,0,No,No,No
ID_CLIENTE_4666,40,16,65000,90095,2,"3,2",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4667,34,9,72000,94555,3,"2,3",Secundario Incompleto,124,No,No,No
ID_CLIENTE_4668,52,28,72000,94720,1,"1,6",Universitario Completo,0,No,No,Si
ID_CLIENTE_4669,40,14,63000,94025,3,"0,5",Universitario Completo,221,No,No,Si
ID_CLIENTE_4670,27,1,64000,94501,4,"1,8",Secundario Completo,0,No,No,Si
ID_CLIENTE_4671,52,26,194000,94305,1,"1,7",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4672,39,14,104000,95035,1,"4,0",Universitario Completo,0,No,No,Si
ID_CLIENTE_4673,52,26,180000,95831,1,"1,7",Secundario Incompleto,550,No,No,Si
ID_CLIENTE_4674,50,23,18000,95503,2,"1,0",Secundario Completo,88,No,No,Si
ID_CLIENTE_4675,40,14,93000,93933,1,"2,8",Universitario Completo,328,No,Si,Si
ID_CLIENTE_4676,35,11,32000,91360,1,"1,33",Secundario Incompleto,137,No,No,Si
ID_CLIENTE_4677,39,13,68000,91950,3,"2,1",Secundario Incompleto,0,No,Si,Si
ID_CLIENTE_4678,25,0,38000,93407,2,"1,6",Universitario Completo,0,No,No,No
ID_CLIENTE_4679,33,7,115000,93305,1,"2,7",Secundario Completo,283,No,No,Si
ID_CLIENTE_4680,26,0,161000,94551,2,"7,2",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4681,46,21,154000,90245,2,"2,8",Secundario Incompleto,94,No,No,No
ID_CLIENTE_4682,27,3,68000,95503,4,"0,0",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4683,55,25,44000,92093,3,"1,0",Universitario Completo,0,No,No,Si
ID_CLIENTE_4684,52,28,149000,92121,2,"0,4",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4685,59,34,103000,91360,1,"2,6",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4686,63,39,41000,91355,4,"1,3",Secundario Completo,0,No,No,Si
ID_CLIENTE_4687,61,35,113000,91741,2,"2,8",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4688,58,34,48000,93460,4,"1,3",Secundario Completo,0,No,No,Si
ID_CLIENTE_4689,29,3,69000,92093,4,"1,8",Secundario Completo,0,No,No,Si
ID_CLIENTE_4690,51,27,43000,95053,4,"1,1",Secundario Completo,164,No,No,Si
ID_CLIENTE_4691,59,34,19000,92192,1,"0,3",Universitario Completo,0,No,No,Si
ID_CLIENTE_4692,41,17,65000,90024,3,"2,1",Universitario Completo,0,No,No,Si
ID_CLIENTE_4693,59,35,32000,92064,3,"0,4",Secundario Completo,0,No,No,No
ID_CLIENTE_4694,52,28,20000,95616,1,"0,3",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4695,39,13,25000,94132,2,"0,8",Universitario Completo,0,No,No,No
ID_CLIENTE_4696,45,19,70000,95605,1,"2,8",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4697,59,35,70000,92103,4,"2,3",Universitario Completo,0,No,No,No
ID_CLIENTE_4698,49,22,103000,91330,3,"2,0",Secundario Completo,167,No,No,No
ID_CLIENTE_4699,48,22,162000,94143,3,"1,4",Secundario Incompleto,400,Si,No,No
ID_CLIENTE_4700,61,36,61000,91320,2,"2,8",Secundario Incompleto,153,No,No,No
ID_CLIENTE_4701,31,7,170000,95006,1,"6,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4702,42,16,49000,90034,1,"2,8",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4703,35,5,108000,90630,2,"2,75",Universitario Completo,0,Si,Si,No
ID_CLIENTE_4704,57,27,62000,94025,3,"2,0",Universitario Completo,0,No,No,Si
ID_CLIENTE_4705,54,28,102000,91360,3,"1,7",Secundario Completo,0,No,No,Si
ID_CLIENTE_4706,61,37,141000,92677,3,"0,7",Secundario Incompleto,0,Si,No,Si
ID_CLIENTE_4707,60,36,8000,92626,2,"1,0",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4708,59,35,91000,95008,2,"1,6",Secundario Incompleto,0,No,Si,No
ID_CLIENTE_4709,62,37,10000,92606,3,"0,5",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4710,26,1,35000,90089,2,"1,7",Secundario Completo,119,No,No,No
ID_CLIENTE_4711,41,17,71000,92182,3,"0,3",Universitario Completo,0,No,No,No
ID_CLIENTE_4712,65,40,59000,94022,3,"2,4",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4713,25,0,14000,94309,2,"0,9",Universitario Completo,0,No,No,No
ID_CLIENTE_4714,25,1,122000,93022,2,"0,2",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4715,27,3,81000,90291,3,"1,5",Secundario Incompleto,307,No,Si,Si
ID_CLIENTE_4716,65,39,35000,92009,1,"0,5",Universitario Completo,150,No,No,Si
ID_CLIENTE_4717,60,34,83000,95616,2,"1,4",Secundario Incompleto,75,No,Si,Si
ID_CLIENTE_4718,29,5,121000,95449,1,"1,5",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4719,32,6,35000,91107,3,"1,0",Secundario Incompleto,0,No,Si,Si
ID_CLIENTE_4720,32,8,140000,94102,4,"6,6",Universitario Completo,0,Si,No,No
ID_CLIENTE_4721,41,15,88000,90740,1,"2,8",Universitario Completo,0,No,Si,No
ID_CLIENTE_4722,52,26,70000,94117,2,"1,1",Secundario Incompleto,0,No,Si,Si
ID_CLIENTE_4723,40,16,63000,92807,1,"1,5",Universitario Completo,0,No,No,No
ID_CLIENTE_4724,39,15,125000,90250,1,"3,5",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4725,34,8,21000,94107,4,"1,0",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4726,34,8,75000,95814,2,"1,8",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4727,34,10,38000,95039,1,"1,33",Secundario Incompleto,0,No,Si,Si
ID_CLIENTE_4728,41,17,58000,92009,4,"2,67",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4729,59,35,31000,90630,3,"0,4",Secundario Completo,0,No,No,Si
ID_CLIENTE_4730,40,14,18000,90049,4,"1,5",Universitario Completo,0,No,No,No
ID_CLIENTE_4731,52,27,29000,94720,1,"1,5",Secundario Completo,159,No,No,No
ID_CLIENTE_4732,37,11,29000,91711,2,"1,4",Universitario Completo,0,No,No,Si
ID_CLIENTE_4733,39,13,69000,92096,3,"0,1",Secundario Incompleto,247,No,No,No
ID_CLIENTE_4734,49,23,121000,90032,1,"4,9",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4735,63,39,64000,95814,1,"1,8",Universitario Completo,147,No,No,Si
ID_CLIENTE_4736,34,9,84000,94707,4,"2,2",Secundario Completo,323,No,No,Si
ID_CLIENTE_4737,51,25,65000,94143,3,"0,7",Secundario Completo,0,No,No,No
ID_CLIENTE_4738,61,36,85000,94998,3,"1,8",Secundario Completo,0,No,No,No
ID_CLIENTE_4739,56,32,44000,94575,3,"1,5",Secundario Incompleto,153,No,No,Si
ID_CLIENTE_4740,62,38,174000,94305,1,"4,7",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4741,56,30,178000,93940,1,"2,9",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4742,58,32,55000,93106,4,"2,5",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4743,58,33,25000,92121,4,"0,9",Secundario Completo,90,No,No,Si
ID_CLIENTE_4744,50,26,21000,94305,1,"0,2",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4745,44,20,72000,95616,3,"0,3",Universitario Completo,0,No,No,Si
ID_CLIENTE_4746,49,23,129000,94085,1,"0,3",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4747,31,7,18000,95616,1,"0,4",Universitario Completo,0,No,No,Si
ID_CLIENTE_4748,49,25,91000,94704,4,"1,4",Secundario Completo,0,No,No,Si
ID_CLIENTE_4749,43,18,38000,94309,1,"0,5",Universitario Completo,144,No,No,Si
ID_CLIENTE_4750,31,5,21000,94115,3,"1,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4751,66,41,38000,95134,1,"1,1",Universitario Completo,0,No,No,No
ID_CLIENTE_4752,41,17,154000,92697,1,"1,7",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4753,39,14,178000,92123,1,"4,1",Secundario Incompleto,207,No,No,Si
ID_CLIENTE_4754,46,21,85000,92867,1,"0,2",Secundario Completo,0,No,Si,Si
ID_CLIENTE_4755,57,33,93000,94025,2,"1,6",Secundario Incompleto,161,No,No,No
ID_CLIENTE_4756,59,35,151000,93106,2,"6,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4757,30,4,78000,92677,4,"2,2",Secundario Completo,236,No,Si,No
ID_CLIENTE_4758,26,2,135000,94588,1,"1,5",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4759,46,21,40000,90045,1,"0,3",Secundario Incompleto,116,No,No,No
ID_CLIENTE_4760,66,41,80000,92093,4,"0,1",Secundario Completo,0,No,No,Si
ID_CLIENTE_4761,50,25,18000,95819,2,"0,0",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4762,61,35,74000,91320,2,"0,7",Secundario Completo,0,No,No,Si
ID_CLIENTE_4763,37,7,94000,91016,4,"1,8",Universitario Completo,232,No,No,Si
ID_CLIENTE_4764,51,25,173000,95051,1,"0,5",Secundario Completo,0,Si,No,Si
ID_CLIENTE_4765,56,32,88000,95051,4,"1,0",Secundario Completo,0,No,No,Si
ID_CLIENTE_4766,58,34,82000,94025,1,"4,3",Secundario Incompleto,263,No,No,No
ID_CLIENTE_4767,41,15,54000,91775,3,"2,1",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4768,35,9,45000,90639,3,"0,9",Secundario Incompleto,101,No,Si,No
ID_CLIENTE_4769,38,14,39000,93118,1,"2,0",Secundario Completo,0,No,No,Si
ID_CLIENTE_4770,26,2,20000,95064,4,"1,0",Secundario Incompleto,116,No,No,No
ID_CLIENTE_4771,35,5,93000,90095,4,"1,8",Universitario Completo,0,No,No,No
ID_CLIENTE_4772,36,11,85000,90502,3,"1,2",Universitario Completo,0,No,No,Si
ID_CLIENTE_4773,26,2,95000,92130,3,"0,8",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4774,53,28,48000,92029,2,"1,9",Secundario Completo,0,No,No,Si
ID_CLIENTE_4775,56,32,22000,91768,1,"1,2",Universitario Completo,0,No,No,Si
ID_CLIENTE_4776,44,14,33000,94063,1,"0,75",Universitario Completo,171,No,No,No
ID_CLIENTE_4777,47,23,40000,95123,2,"2,1",Universitario Completo,156,No,No,Si
ID_CLIENTE_4778,32,8,30000,94534,4,"0,4",Secundario Completo,78,No,No,Si
ID_CLIENTE_4779,52,27,22000,90755,4,"0,8",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4780,39,14,20000,90747,1,"0,6",Universitario Completo,0,No,No,Si
ID_CLIENTE_4781,47,20,49000,92104,3,"2,5",Secundario Completo,0,No,No,Si
ID_CLIENTE_4782,35,9,25000,94526,3,"0,1",Secundario Completo,0,No,Si,Si
ID_CLIENTE_4783,26,0,150000,91311,2,"7,2",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4784,43,19,32000,94720,4,"0,3",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4785,52,28,9000,90405,2,"0,2",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4786,30,5,23000,94304,2,"0,9",Universitario Completo,0,No,Si,Si
ID_CLIENTE_4787,36,12,18000,95521,4,"1,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4788,48,22,42000,95054,3,"0,6",Secundario Completo,121,No,No,Si
ID_CLIENTE_4789,36,10,39000,92009,1,"2,0",Secundario Incompleto,153,No,No,No
ID_CLIENTE_4790,58,34,84000,95120,4,"1,6",Secundario Completo,0,No,No,Si
ID_CLIENTE_4791,35,11,101000,94143,3,"3,8",Universitario Completo,150,Si,No,Si
ID_CLIENTE_4792,59,35,43000,91791,4,"0,4",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4793,36,10,28000,90840,4,"1,0",Secundario Incompleto,130,No,No,Si
ID_CLIENTE_4794,45,21,59000,94703,2,"2,5",Secundario Incompleto,155,No,No,Si
ID_CLIENTE_4795,56,30,29000,94110,4,"1,5",Universitario Completo,146,No,No,No
ID_CLIENTE_4796,46,21,39000,91710,2,"1,3",Secundario Incompleto,101,No,No,Si
ID_CLIENTE_4797,26,0,42000,95032,4,"1,3",Universitario Completo,0,No,Si,No
ID_CLIENTE_4798,37,11,24000,94115,4,"1,0",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4799,44,20,62000,91604,3,"0,3",Universitario Completo,0,No,No,No
ID_CLIENTE_4800,44,20,33000,94306,4,"0,3",Secundario Incompleto,142,No,No,No
ID_CLIENTE_4801,33,7,73000,94028,1,"2,5",Secundario Incompleto,135,No,No,No
ID_CLIENTE_4802,34,10,88000,94404,2,"0,0",Secundario Incompleto,121,No,No,Si
ID_CLIENTE_4803,35,11,58000,91330,3,"2,8",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4804,48,24,48000,92064,2,"2,1",Universitario Completo,0,No,No,Si
ID_CLIENTE_4805,58,32,40000,94124,1,"2,8",Secundario Completo,0,No,No,No
ID_CLIENTE_4806,30,6,160000,90630,1,"4,3",Secundario Incompleto,249,No,No,Si
ID_CLIENTE_4807,62,37,39000,93117,3,"1,5",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4808,40,14,53000,90064,1,"2,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4809,42,16,32000,90033,3,"0,5",Secundario Completo,0,No,No,No
ID_CLIENTE_4810,43,19,32000,94501,3,"0,6",Secundario Completo,0,No,No,No
ID_CLIENTE_4811,58,34,11000,92037,2,"0,3",Secundario Incompleto,96,No,No,Si
ID_CLIENTE_4812,36,12,123000,90502,2,"3,0",Universitario Completo,0,Si,No,No
ID_CLIENTE_4813,29,4,184000,92126,4,"2,2",Universitario Completo,612,Si,No,Si
ID_CLIENTE_4814,49,23,60000,95023,3,"0,7",Secundario Completo,142,No,No,Si
ID_CLIENTE_4815,60,34,41000,90064,3,"2,2",Universitario Completo,0,No,No,No
ID_CLIENTE_4816,58,32,99000,92697,2,"1,4",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4817,50,24,83000,92333,3,"3,0",Secundario Completo,0,No,No,No
ID_CLIENTE_4818,46,22,134000,93305,2,"3,3",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4819,45,19,85000,94112,2,"1,7",Secundario Completo,0,No,No,Si
ID_CLIENTE_4820,32,6,41000,95833,3,"0,9",Secundario Incompleto,179,No,No,No
ID_CLIENTE_4821,42,17,44000,94124,1,"0,3",Universitario Completo,0,No,Si,Si
ID_CLIENTE_4822,30,6,62000,95831,1,"0,1",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4823,60,36,149000,92007,1,"4,7",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4824,46,21,115000,95616,2,"4,2",Universitario Completo,0,Si,Si,Si
ID_CLIENTE_4825,32,6,25000,96001,3,"1,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4826,56,32,84000,95014,2,"1,6",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4827,56,31,81000,93943,2,"0,0",Universitario Completo,225,No,No,No
ID_CLIENTE_4828,30,6,181000,91203,1,"4,3",Secundario Incompleto,230,No,No,Si
ID_CLIENTE_4829,52,28,62000,90089,1,"1,8",Universitario Completo,0,No,No,Si
ID_CLIENTE_4830,31,7,11000,94304,1,"0,5",Universitario Completo,80,No,No,Si
ID_CLIENTE_4831,37,12,60000,95616,4,"2,1",Universitario Completo,217,No,No,Si
ID_CLIENTE_4832,30,6,42000,91711,1,"2,1",Universitario Completo,144,No,No,No
ID_CLIENTE_4833,29,4,83000,91950,4,"2,2",Secundario Completo,0,No,No,Si
ID_CLIENTE_4834,49,24,109000,92647,1,"0,6",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4835,49,23,70000,94305,1,"0,3",Secundario Incompleto,217,No,No,No
ID_CLIENTE_4836,65,39,25000,95370,2,"0,4",Secundario Incompleto,113,No,No,Si
ID_CLIENTE_4837,54,24,72000,93943,3,"1,4",Universitario Completo,218,No,No,No
ID_CLIENTE_4838,36,10,183000,95348,2,"0,0",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4839,56,30,44000,91330,4,"2,5",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4840,34,8,52000,95060,4,"0,2",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4841,33,9,18000,91768,4,"0,4",Secundario Completo,0,No,No,Si
ID_CLIENTE_4842,59,35,40000,92870,4,"0,4",Secundario Incompleto,135,No,No,Si
ID_CLIENTE_4843,49,23,174000,95449,3,"4,6",Secundario Completo,590,Si,No,No
ID_CLIENTE_4844,61,34,41000,94123,4,"2,5",Secundario Completo,0,No,No,Si
ID_CLIENTE_4845,31,6,81000,90840,2,"2,5",Secundario Incompleto,313,No,No,No
ID_CLIENTE_4846,45,21,128000,94305,1,"4,7",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4847,35,10,135000,94596,3,"4,8",Secundario Completo,0,Si,No,Si
ID_CLIENTE_4848,37,11,65000,94143,2,"2,4",Secundario Completo,260,No,No,Si
ID_CLIENTE_4849,58,32,145000,94920,2,"0,5",Secundario Incompleto,119,No,No,Si
ID_CLIENTE_4850,49,25,65000,90007,2,"1,0",Universitario Completo,0,No,No,Si
ID_CLIENTE_4851,63,39,119000,91330,1,"2,9",Secundario Incompleto,0,No,Si,Si
ID_CLIENTE_4852,55,31,124000,93407,2,"0,3",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4853,38,12,33000,94708,4,"1,5",Universitario Completo,0,No,Si,No
ID_CLIENTE_4854,45,19,41000,91109,1,"0,2",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4855,44,20,105000,91730,1,"4,7",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4856,58,32,130000,94720,2,"2,7",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4857,56,31,80000,92069,4,"1,3",Universitario Completo,0,No,No,Si
ID_CLIENTE_4858,37,13,115000,90025,1,"0,8",Secundario Completo,0,No,No,Si
ID_CLIENTE_4859,50,24,62000,94550,2,"0,8",Universitario Completo,0,No,No,Si
ID_CLIENTE_4860,34,8,165000,91107,1,"7,0",Universitario Completo,541,Si,No,No
ID_CLIENTE_4861,51,25,34000,93106,3,"0,6",Secundario Completo,128,No,No,Si
ID_CLIENTE_4862,49,24,18000,95616,1,"0,4",Universitario Completo,121,No,No,Si
ID_CLIENTE_4863,33,7,44000,95605,1,"0,3",Secundario Incompleto,0,No,No,No
ID_CLIENTE_4864,61,35,25000,91768,1,"0,8",Secundario Completo,142,No,No,Si
ID_CLIENTE_4865,41,16,52000,91311,2,"2,2",Universitario Completo,0,No,No,Si
ID_CLIENTE_4866,50,24,133000,90025,4,"1,4",Secundario Completo,342,Si,No,No
ID_CLIENTE_4867,41,17,71000,94801,2,"3,2",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4868,38,12,61000,94598,4,"0,2",Universitario Completo,0,No,No,Si
ID_CLIENTE_4869,51,27,62000,94063,2,"3,2",Universitario Completo,118,No,No,No
ID_CLIENTE_4870,63,39,33000,92121,3,"0,1",Universitario Completo,0,No,No,No
ID_CLIENTE_4871,55,30,28000,94040,2,"2,0",Secundario Completo,0,No,No,Si
ID_CLIENTE_4872,46,22,53000,95616,4,"1,9",Secundario Incompleto,187,No,No,No
ID_CLIENTE_4873,27,3,69000,94305,3,"0,7",Secundario Completo,0,No,No,Si
ID_CLIENTE_4874,59,35,165000,94309,2,"6,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4875,26,0,75000,94061,3,"0,3",Universitario Completo,0,No,No,No
ID_CLIENTE_4876,61,36,54000,94539,3,"1,5",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4877,44,19,142000,95054,1,"1,5",Universitario Completo,0,Si,No,No
ID_CLIENTE_4878,53,29,53000,92648,4,"0,1",Universitario Completo,0,No,No,No
ID_CLIENTE_4879,34,9,41000,92093,1,"1,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4880,40,15,43000,90095,4,"1,7",Secundario Incompleto,98,No,No,No
ID_CLIENTE_4881,56,32,79000,92037,3,"2,67",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4882,57,32,24000,92346,2,"0,2",Universitario Completo,140,No,No,Si
ID_CLIENTE_4883,43,19,73000,94301,3,"2,33",Secundario Incompleto,0,No,Si,Si
ID_CLIENTE_4884,38,13,129000,92646,3,"4,1",Universitario Completo,0,Si,No,Si
ID_CLIENTE_4885,60,34,50000,95670,3,"2,2",Universitario Completo,0,No,No,Si
ID_CLIENTE_4886,54,30,28000,92103,2,"0,8",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_4887,51,26,64000,94005,4,"1,8",Universitario Completo,0,No,No,No
